Employee ID,Employee Name,Department,Designation,Gender,Joining Date,Exit Date,Salary,Attendance %,Location,Employment Status
EMP1787,Shreya Patel,Human Resource,Analyst,Male,29-11-2021,,53956,99.8,Indore,Active
EMP1788,Siddharth Kulkarni,Marketing,Manager,Male,03-02-2024,,73982,95.6,Hyderabad,Active
EMP1789,Kavya Pawar,Sales,Manager,Male,13-05-2020,23-11-2021,23697,71.4,Chennai,Exited
EMP1790,Vikas Shinde,sales,Coordinator,Male,22-01-2019,,28722,99.7,Delhi,Exited
EMP1791,Sakshi Pawar,hr,Senior Executive,Female,20-10-2021,,39558,71.9,Pune,Active
EMP1792,Aarav Reddy,IT,Associate,Male,09-04-2019,17-01-2020,32134,98.8,Mumbai,Exited
EMP1793,Manoj Jain,Marketing,Executive,Female,27-08-2021,,75478,87.4,Pune,Active
EMP1794,Vivaan Verma,IT,Executive,Female,07-07-2022,,34716,71.6,Chennai,Active
EMP1795,Aditya Singh,HR,Coordinator,Female,02-08-2019,16-10-2020,30560,77.0,Mumbai,Exited
EMP1796,Isha Patil,Operations,Manager,Male,20-10-2023,,62514,83.6,Hyderabad,Active
EMP1797,Rohan Deshmukh,hr,Coordinator,Male,25-02-2020,,26853,97.1,Nagpur,Active
EMP1798,Nikhil Nair,Sales,Analyst,Male,26-12-2022,21-10-2024,76277,74.1,Mumbai,Exited
EMP1799,Vivaan Gupta,Sales,Analyst,Female,21-11-2023,14-06-2026,37087,79.3,Hyderabad,Exited
EMP1800,Priya Mishra,HR,Analyst,Male,21-10-2024,,,82.7,Delhi,Active
EMP1801,Ananya Deshmukh,hr,Manager,Female,30-10-2022,,80354,88.0,Hyderabad,Active
EMP1802,Deepak Choudhary,Admin,Associate,Male,06-10-2022,20-04-2023,31742,84.9,Mumbai,Exited
EMP1803,Nikhil Joshi,Finance,Associate,Female,25-03-2024,,49328,94.2,Chennai,Active
EMP1804,Ananya Patil,Human Resource,Executive,Male,28-01-2019,,64908,74.3,Wardha,Exited
EMP1805,Ananya Choudhary,sales,Analyst,Female,29-06-2019,,44099,75.2,Bengaluru,Active
EMP1806,Shreya Ninawe,sales,Executive,Male,04-10-2021,,43688,95.3,Pune,Active
EMP1807,Aarav Gupta,IT,Analyst,Female,30-03-2020,07-03-2021,77795,94.3,Nagpur,Exited
EMP1808,Amit Bhosale,IT,Analyst,Male,25-09-2019,,36931,75.8,Chennai,Active
EMP1809,Sakshi Mishra,sales,Coordinator,Male,26-10-2023,,24054,95.6,Bengaluru,Active
EMP1809,Kiran Gupta,sales,Analyst,Female,09-10-2021,,54709,76.3,Pune,Active
EMP1811,Kiran Reddy,Admin,Associate,Female,23-09-2019,,84665,85.0,Wardha,Active
EMP1812,Sai Jain,sales,Senior Executive,Female,22-11-2024,12-05-2026,80096,89.1,Mumbai,Exited
EMP1813,Ananya Joshi,Finance,Analyst,Female,26-01-2024,,69891,82.8,Chennai,Active
EMP1814,Rohan Ninawe,sales,Executive,Female,08-11-2021,,35606,83.3,Hyderabad,Active
EMP1815,Diya Choudhary,HR,Associate,Female,20-03-2024,10-08-2025,74689,94.1,Hyderabad,Exited
EMP1816,Aadhya Patil,HR,Senior Executive,Male,05-01-2021,,27946,78.8,Indore,Exited
EMP1817,Amit Mehta,hr,Executive,Male,06-02-2022,,30898,80.8,Indore,Active
EMP1818,Ananya Jain,Finance,Analyst,Male,10-09-2022,22-01-2025,53974,100.0,Indore,Exited
EMP1819,Swati Kulkarni,HR,Associate,Male,11-05-2022,19-08-2024,70928,84.2,Indore,Exited
EMP1820,Bhavna Gupta,IT,Associate,Male,21-07-2021,,45508,85.5,Indore,Active
EMP1821,Bhavna Shinde,Operations,Analyst,Female,27-10-2022,,59035,93.1,Chennai,Active
EMP1822,Ananya Shinde,Operations,Senior Executive,Male,04-05-2019,,34822,85.0,Hyderabad,Exited
EMP1823,Sneha Joshi,IT,Senior Executive,Male,10-10-2023,16-10-2025,57274,87.0,Mumbai,Exited
EMP1824,Swati Gupta,Human Resource,Executive,Female,14-09-2022,11-05-2023,69201,75.7,Pune,Exited
EMP1825,Sneha Choudhary,Operations,Executive,Male,01-06-2022,,40468,71.0,Wardha,Active
EMP1826,Aarav Ninawe,Finance,Senior Executive,Male,12-10-2019,,48544,83.6,Hyderabad,Exited
EMP1827,Amit Sharma,Human Resource,Coordinator,Female,31-08-2022,21-01-2023,34926,84.3,Pune,Exited
EMP1828,Neha Deshmukh,Human Resource,Analyst,Female,22-04-2021,18-05-2023,80230,87.6,Indore,Exited
EMP1829,Sakshi Shinde,Sales,Associate,Male,06-04-2021,,36702,94.7,Delhi,Active
EMP1830,Amit Jain,Admin,Senior Executive,Female,03-07-2024,11-09-2024,29941,80.4,Bengaluru,Exited
EMP1831,Neha Bhosale,Human Resource,Coordinator,Female,28-08-2023,,41537,83.7,Nagpur,Active
EMP1832,Sakshi Choudhary,hr,Analyst,Female,31-05-2023,,49417,96.5,Indore,Active
EMP1833,Priya Patel,Finance,Senior Executive,Male,14-07-2024,02-03-2026,33889,92.7,Indore,Exited
EMP1834,Bhavna Jain,IT,Analyst,Male,22-01-2024,,51130,83.9,Pune,Active
EMP1835,Nikhil Shinde,IT,Executive,Female,08-11-2022,18-01-2024,22951,73.4,Nagpur,Exited
EMP1836,Sneha Shinde,Operations,Coordinator,Male,04-03-2024,,28819,91.4,Wardha,Active
EMP1837,Arjun Reddy,Sales,Coordinator,Male,22-10-2020,,20367,75.3,Pune,Active
EMP1838,Vikas Patil,Human Resource,Analyst,Female,14-11-2019,,53815,80.7,Delhi,Active
EMP1839,Sakshi Verma,Marketing,Associate,Female,04-06-2021,07-11-2023,31473,83.3,Mumbai,Exited
EMP1840, Vivaan Patil ,Finance,Executive,Female,19-10-2021,10-06-2022,29978,70.8,Mumbai,Exited
EMP1841,Sneha Deshmukh,hr,Manager,Male,22-06-2021,,40004,71.3,Indore,Active
EMP1842,Vihaan Jain,sales,Associate,Male,15-02-2021,,69781,77.0,Pune,Active
EMP1843,Pooja Jain,Human Resource,Analyst,Female,03-03-2019,14-04-2019,69011,76.6,Bengaluru,Exited
EMP1844,Nikhil Bhosale,sales,Associate,Female,29-06-2019,,46647,93.0,Wardha,Active
EMP1845,Vihaan Mehta,Admin,Manager,Female,03-12-2020,08-09-2022,60513,90.3,Nagpur,Exited
EMP1846,Sneha Ninawe,sales,Executive,Female,28-05-2024,,61922,81.5,Delhi,Active
EMP1847,Amit Choudhary,HR,Senior Executive,Male,10-08-2021,,34260,92.1,Delhi,Active
EMP1848,Siddharth Patel,HR,Associate,Male,17-07-2020,10-03-2021,37879,89.3,Delhi,Exited
EMP1849,Swati Bhosale,Operations,Senior Executive,Male,08-09-2022,,54454,85.6,Chennai,Active
EMP1850,Nikhil Yadav,HR,Manager,Male,27-07-2021,24-03-2022,,94.0,Delhi,Exited
EMP1851,Siddharth Patil,Marketing,Manager,Male,10-08-2022,,75981,71.9,Wardha,Active
EMP1852,Aditya Deshmukh,HR,Executive,Male,02-08-2020,,34457,87.8,Delhi,Active
EMP1853,Diya Nair,hr,Analyst,Female,12-10-2023,18-11-2025,43891,75.3,Delhi,Exited
EMP1854,Priya Yadav,Admin,Associate,Male,11-01-2024,,53633,98.5,Hyderabad,Active
EMP1854,Neha Patil,Human Resource,Analyst,Female,12-04-2024,26-01-2026,74810,70.6,Chennai,Exited
EMP1856,Kavya Patel,Sales,Senior Executive,Female,09-01-2025,,41029,83.9,Wardha,Active
EMP1857,Priya Patil,Marketing,Analyst,Female,23-05-2024,,61677,75.9,Delhi,Active
EMP1858,Aarav Sharma,Marketing,Manager,Female,13-03-2023,10-06-2024,69727,81.5,Bengaluru,Exited
EMP1859,Nikhil Choudhary,hr,Associate,Male,02-08-2023,,34315,75.8,Chennai,Active
EMP1860,Aadhya Mishra,Marketing,Associate,Male,24-06-2024,21-05-2026,68506,77.3,Mumbai,Exited
EMP1861,Swati Mishra,HR,Senior Executive,Male,28-08-2020,21-05-2023,37315,88.1,Nagpur,Exited
EMP1862,Aarav Singh,hr,Coordinator,Male,24-04-2023,01-12-2025,28531,96.3,Nagpur,Exited
EMP1863,Manoj Pawar,Sales,Manager,Male,22-05-2022,11-07-2024,71950,73.3,Hyderabad,Exited
EMP1864,Manoj Gupta,Sales,Associate,Male,08-05-2021,13-06-2021,40072,72.9,Chennai,Exited
EMP1865,Amit Pawar,Sales,Senior Executive,Male,01-11-2023,,41121,91.1,Delhi,Active
EMP1866,Rahul Ninawe,Marketing,Analyst,Male,27-03-2020,29-11-2020,42331,92.5,Delhi,Exited
EMP1867,Aadhya Pawar,Operations,Senior Executive,Male,23-03-2020,,28460,81.3,Bengaluru,Active
EMP1868,Aditya Jain,HR,Executive,Male,19-08-2021,05-11-2023,31213,78.0,Mumbai,Exited
EMP1869,Akash Choudhary,HR,Associate,Female,01-02-2020,,18951,98.0,Wardha,Active
EMP1870,Bhavna Jain,Admin,Senior Executive,Male,26-10-2023,24-05-2026,62967,98.2,Chennai,Exited
EMP1871,Neha Bhosale,HR,Manager,Female,29-12-2022,31-01-2023,77889,91.8,Nagpur,Exited
EMP1872,Aarav Bhosale,hr,Senior Executive,Female,13-12-2024,20-02-2027,50576,88.6,Wardha,Exited
EMP1873,Amit Pawar,Finance,Executive,Female,13-01-2019,,65212,90.3,Delhi,Exited
EMP1874,Siddharth Reddy,IT,Manager,Male,30-11-2019,09-08-2022,80406,92.0,Bengaluru,Exited
EMP1875,Siddharth Deshmukh,Human Resource,Associate,Male,31-10-2024,,34759,79.0,Indore,Active
EMP1876,Deepak Shinde,Human Resource,Manager,Male,02-01-2024,,81198,77.3,Nagpur,Active
EMP1877,Bhavna Patel,hr,Senior Executive,Female,17-11-2023,,39002,93.0,Delhi,Active
EMP1878,Shreya Kulkarni,Operations,Executive,Female,19-05-2020,,82482,96.2,Pune,Active
EMP1879,Nikhil Jain,IT,Executive,Female,13-04-2023,27-12-2023,51959,72.6,Pune,Exited
EMP1880,Sneha Choudhary,Finance,Associate,Male,20-04-2020,,59074,79.3,Indore,Exited
EMP1881,Ananya Patil,IT,Coordinator,Male,02-08-2022,14-04-2025,34555,73.2,Mumbai,Exited
EMP1882,Vikas Shinde,sales,Analyst,Female,15-08-2020,07-02-2022,77740,74.4,Mumbai,Exited
EMP1883,Siddharth Jain,Sales,Manager,Female,19-08-2024,,53841,88.9,Delhi,Active
EMP1884,Rahul Yadav,IT,Manager,Male,29-08-2019,,45605,91.0,Mumbai,Exited
EMP1885,Swati Ninawe,Operations,Executive,Female,24-05-2023,28-04-2025,38865,80.1,Wardha,Exited
EMP1886,Pooja Patil,IT,Manager,Female,22-10-2019,,43571,72.9,Hyderabad,Exited
EMP1887,Bhavna Choudhary,HR,Associate,Female,30-05-2022,10-02-2024,36030,78.7,Nagpur,Exited
EMP1888,Ananya Deshmukh,Finance,Manager,Male,07-02-2019,18-10-2020,31362,81.3,Chennai,Exited
EMP1889,Akash Ninawe,HR,Executive,Female,29-01-2020,29-08-2020,24877,87.8,Nagpur,Exited
EMP1890,Nikhil Patil,Finance,Associate,Female,20-05-2019,,49569,79.1,Nagpur,Active
EMP1891,Nikhil Patil,hr,Senior Executive,Male,14-03-2024,,76342,73.6,Pune,Exited
EMP1892,Vihaan Reddy,Marketing,Senior Executive,Male,10-07-2021,,80848,93.8,Nagpur,Active
EMP1893,Neha Reddy,IT,Senior Executive,Male,07-05-2022,,31033,91.4,Indore,Active
EMP1894,Sai Patil,HR,Analyst,Male,01-06-2023,,34264,75.4,Nagpur,Exited
EMP1895,Aarav Mehta,Operations,Analyst,Male,11-07-2022,,23130,89.6,Pune,Active
EMP1896,Vikas Kulkarni,HR,Senior Executive,Female,13-12-2019,,84341,99.0,Nagpur,Active
EMP1897,Kavya Sharma,Finance,Manager,Female,16-05-2022,,56456,74.2,Wardha,Active
EMP1898,Sakshi Jain,Marketing,Manager,Male,13-12-2022,,30977,77.1,Delhi,Active
EMP1899,Arjun Yadav,Finance,Senior Executive,Male,03-07-2020,,65063,91.9,Chennai,Active
EMP1899, Aditya Mehta ,Sales,Associate,Male,03-12-2021,18-06-2022,,98.3,Chennai,Exited
EMP1901,Sakshi Gupta,Marketing,Manager,Male,14-04-2021,,53310,91.4,Indore,Active
EMP1902,Siddharth Ninawe,IT,Executive,Male,20-09-2020,07-01-2022,67668,72.3,Pune,Exited
EMP1903,Vikas Singh,Marketing,Manager,Male,25-07-2023,,61169,80.9,Hyderabad,Active
EMP1904,Bhavna Kulkarni,Human Resource,Analyst,Female,13-07-2021,,67434,98.6,Pune,Exited
EMP1905,Sai Nair,Sales,Manager,Female,28-06-2024,,63731,86.5,Pune,Active
EMP1906,Ritika Verma,Human Resource,Associate,Male,26-07-2022,,70776,77.8,Indore,Exited
EMP1907,Sakshi Gupta,Human Resource,Manager,Female,07-08-2020,06-06-2021,24929,91.2,Delhi,Exited
EMP1908,Akash Bhosale,IT,Senior Executive,Female,19-02-2024,,75535,85.1,Bengaluru,Active
EMP1909,Kavya Nair,Finance,Associate,Female,04-06-2022,,58063,95.4,Pune,Active
EMP1910,Aditya Joshi,hr,Manager,Female,07-11-2020,,29086,86.6,Wardha,Active
EMP1911,Kiran Sharma,IT,Associate,Male,14-09-2024,,80869,82.2,Delhi,Active
EMP1912,Swati Sharma,IT,Coordinator,Female,28-12-2024,,23551,98.9,Indore,Exited
EMP1913,Ritika Joshi,Human Resource,Executive,Female,04-11-2019,13-05-2021,64306,84.9,Nagpur,Exited
EMP1914,Pooja Singh,sales,Senior Executive,Female,20-10-2021,,56019,78.8,Delhi,Active
EMP1915,Aarav Choudhary,IT,Associate,Female,09-06-2021,28-04-2023,22643,71.7,Mumbai,Exited
EMP1916,Siddharth Shinde,sales,Manager,Male,07-05-2022,,63838,82.1,Mumbai,Exited
EMP1917,Vihaan Pawar,Operations,Associate,Male,20-03-2021,,38147,97.4,Mumbai,Active
EMP1918,Arjun Kulkarni,Finance,Analyst,Female,11-04-2024,19-05-2025,74143,73.3,Wardha,Exited
EMP1919,Akash Shinde,Human Resource,Manager,Male,26-07-2020,30-08-2020,65085,73.3,Bengaluru,Exited
EMP1920,Vivaan Gupta,IT,Associate,Female,21-09-2023,02-04-2024,44082,73.6,Wardha,Exited
EMP1921,Vikas Reddy,Human Resource,Analyst,Male,23-08-2022,24-04-2025,68967,98.7,Mumbai,Exited
EMP1922,Arjun Gupta,sales,Executive,Female,10-08-2024,,48999,82.9,Mumbai,Active
EMP1923,Kavya Reddy,Sales,Analyst,Male,01-03-2022,,74223,91.9,Nagpur,Exited
EMP1924,Diya Kulkarni,hr,Analyst,Female,15-12-2021,,74250,91.2,Pune,Active
EMP1925,Sakshi Nair,Admin,Analyst,Male,12-01-2021,,37493,74.0,Mumbai,Active
EMP1926,Aadhya Deshmukh,Human Resource,Executive,Male,13-10-2023,,44167,81.4,Indore,Active
EMP1927,Priya Joshi,Finance,Manager,Male,08-10-2022,12-04-2024,73977,79.1,Bengaluru,Exited
EMP1928,Pooja Kulkarni,sales,Executive,Male,09-09-2023,,59922,71.2,Mumbai,Active
EMP1929,Akash Jain,Finance,Associate,Male,14-03-2022,,31207,77.6,Wardha,Exited
EMP1930,Pooja Jain,Sales,Manager,Male,01-04-2020,,19790,79.9,Hyderabad,Active
EMP1931,Shreya Choudhary,Marketing,Analyst,Female,03-03-2023,,54168,72.6,Pune,Active
EMP1932,Arjun Bhosale,hr,Manager,Female,18-06-2019,,43287,97.8,Pune,Active
EMP1933,Vikas Bhosale,sales,Executive,Male,19-05-2022,10-01-2023,38142,75.8,Indore,Exited
EMP1934,Sakshi Kulkarni,Marketing,Associate,Male,23-11-2022,26-12-2024,33391,84.5,Indore,Exited
EMP1935,Swati Nair,HR,Executive,Male,14-11-2020,25-04-2021,55965,93.8,Delhi,Exited
EMP1936,Shreya Patil,Operations,Associate,Female,20-12-2024,,39694,86.9,Chennai,Active
EMP1937,Neha Bhosale,Sales,Analyst,Male,27-04-2021,,18471,87.8,Mumbai,Active
EMP1938,Ritika Nair,Operations,Manager,Female,25-08-2024,07-05-2025,56844,86.6,Nagpur,Exited
EMP1939,Diya Verma,Marketing,Senior Executive,Male,02-09-2021,,37416,78.1,Mumbai,Exited
EMP1940,Nikhil Joshi,Finance,Manager,Female,29-12-2024,,18183,89.0,Hyderabad,Active
EMP1941,Sneha Patel,Marketing,Coordinator,Female,17-12-2021,,71522,79.7,Mumbai,Active
EMP1942,Nikhil Sharma,sales,Coordinator,Male,17-06-2021,,20049,91.7,Chennai,Exited
EMP1943,Nikhil Kulkarni,Admin,Analyst,Female,24-04-2021,,53231,74.7,Delhi,Exited
EMP1944,Shreya Pawar,sales,Associate,Male,30-08-2020,,41791,94.5,Nagpur,Exited
EMP1944,Ananya Choudhary,Operations,Analyst,Female,08-01-2021,,39354,90.6,Delhi,Exited
EMP1946,Aditya Gupta,hr,Manager,Female,13-10-2023,,77640,73.0,Indore,Active
EMP1947,Arjun Sharma,Admin,Manager,Male,13-02-2020,04-07-2020,19776,74.0,Pune,Exited
EMP1948,Aadhya Gupta,Admin,Coordinator,Female,25-02-2019,,31938,95.6,Pune,Active
EMP1949,Ananya Gupta,Operations,Senior Executive,Female,25-12-2023,,58289,74.6,Mumbai,Active
EMP1950,Vikas Kulkarni,Marketing,Executive,Female,19-05-2020,,,73.1,Chennai,Active
EMP1951,Arjun Sharma,Finance,Associate,Male,09-04-2019,,73985,80.6,Bengaluru,Active
EMP1952,Diya Patil,hr,Analyst,Male,07-07-2024,,32435,98.7,Bengaluru,Active
EMP1953,Pooja Patel,Admin,Executive,Male,28-09-2022,,65250,88.1,Nagpur,Active
EMP1954,Kavya Nair,sales,Coordinator,Female,12-01-2021,,57526,80.5,Pune,Exited
EMP1955,Aadhya Reddy,sales,Analyst,Male,23-12-2021,,18285,79.6,Chennai,Active
EMP1956,Isha Reddy,hr,Executive,Female,08-04-2020,17-02-2021,36961,99.8,Nagpur,Exited
EMP1957,Bhavna Patil,sales,Coordinator,Female,31-07-2022,09-08-2024,72256,74.1,Delhi,Exited
EMP1958,Neha Pawar,Marketing,Associate,Male,29-07-2024,17-12-2026,48161,87.4,Chennai,Exited
EMP1959,Amit Choudhary,Finance,Executive,Male,24-12-2019,,65409,99.8,Mumbai,Active
EMP1960, Pooja Mehta ,Operations,Senior Executive,Female,01-07-2020,,25808,95.5,Nagpur,Active
EMP1961,Priya Shinde,Human Resource,Analyst,Male,21-09-2023,,45621,92.4,Pune,Active
EMP1962,Sakshi Gupta,IT,Manager,Male,18-04-2019,05-05-2021,31894,84.3,Nagpur,Exited
EMP1963,Aarav Gupta,sales,Executive,Male,01-08-2020,,50118,87.1,Chennai,Active
EMP1964,Arjun Ninawe,Operations,Associate,Male,27-07-2020,04-09-2022,62215,78.6,Nagpur,Exited
EMP1965,Vivaan Verma,Admin,Associate,Female,11-12-2020,,19424,90.4,Wardha,Active
EMP1966,Vikas Kulkarni,Admin,Senior Executive,Male,17-08-2024,23-11-2025,38552,85.6,Nagpur,Exited
EMP1967,Shreya Deshmukh,IT,Analyst,Male,18-08-2019,,69418,94.5,Wardha,Active
EMP1968,Rahul Jain,IT,Senior Executive,Female,08-04-2023,,25165,75.8,Pune,Active
EMP1969,Vihaan Patel,sales,Senior Executive,Male,06-10-2022,,49395,86.2,Pune,Active
EMP1970,Ananya Bhosale,HR,Manager,Male,20-06-2022,,44440,77.2,Pune,Active
EMP1971,Rohan Choudhary,HR,Senior Executive,Male,04-06-2024,,24297,98.3,Mumbai,Active
EMP1972,Pooja Yadav,IT,Associate,Female,10-08-2024,,59218,99.2,Pune,Active
EMP1973,Sneha Pawar,Marketing,Coordinator,Female,18-02-2020,,21104,84.3,Mumbai,Active
EMP1974,Priya Ninawe,Human Resource,Manager,Male,11-03-2024,,30227,96.5,Nagpur,Active
EMP1975,Bhavna Ninawe,Marketing,Senior Executive,Female,15-10-2024,28-03-2025,62436,88.7,Chennai,Exited
EMP1976,Vivaan Patil,Finance,Coordinator,Female,05-05-2021,,37975,72.9,Mumbai,Active
EMP1977,Arjun Yadav,Marketing,Analyst,Female,24-12-2019,,59119,74.8,Bengaluru,Exited
EMP1978,Rohan Mishra,sales,Manager,Female,01-01-2020,,41486,77.7,Wardha,Active
EMP1979,Aadhya Shinde,Human Resource,Associate,Female,22-05-2020,,55568,95.7,Nagpur,Exited
EMP1980,Isha Mishra,Marketing,Coordinator,Female,08-07-2022,,72158,77.9,Mumbai,Exited
EMP1981,Siddharth Verma,Finance,Senior Executive,Female,02-02-2019,,31801,74.7,Chennai,Active
EMP1982,Deepak Patel,Finance,Associate,Female,10-05-2023,31-05-2024,79063,73.3,Nagpur,Exited
EMP1983,Shreya Singh,IT,Senior Executive,Male,10-11-2023,,70628,79.5,Wardha,Active
EMP1984,Ananya Reddy,hr,Associate,Male,14-02-2022,,38413,89.2,Hyderabad,Exited
EMP1985,Rohan Verma,Admin,Associate,Female,07-04-2023,,65381,76.4,Delhi,Active
EMP1986,Deepak Sharma,IT,Executive,Female,10-01-2022,05-05-2022,36577,82.2,Bengaluru,Exited
EMP1987,Deepak Shinde,IT,Analyst,Male,19-11-2024,,52006,72.8,Chennai,Active
EMP1988,Sneha Yadav,Human Resource,Coordinator,Male,24-03-2021,29-08-2022,80324,99.0,Chennai,Exited
EMP1989,Pooja Choudhary,IT,Manager,Male,10-02-2019,,28198,79.7,Hyderabad,Active
EMP1989,Aarav Gupta,Operations,Senior Executive,Male,27-08-2020,20-01-2021,71265,99.6,Nagpur,Exited
EMP1991,Nikhil Shinde,Admin,Manager,Male,04-02-2020,,46655,82.6,Indore,Active
EMP1992,Bhavna Ninawe,Admin,Analyst,Male,27-03-2023,,63624,99.2,Mumbai,Active
EMP1993,Pooja Mishra,HR,Manager,Female,21-05-2022,24-11-2024,34350,89.5,Wardha,Exited
EMP1994,Kavya Pawar,sales,Executive,Male,13-12-2022,05-03-2025,62017,83.8,Hyderabad,Exited
EMP1995,Sai Mehta,Admin,Manager,Female,28-10-2020,11-04-2023,75343,91.1,Pune,Exited
EMP1996,Aditya Singh,hr,Manager,Female,09-03-2019,,31068,85.1,Mumbai,Exited
EMP1997,Akash Yadav,IT,Coordinator,Female,17-05-2021,,77589,73.4,Wardha,Active
EMP1998,Vihaan Mishra,Operations,Analyst,Female,19-08-2023,,67105,78.0,Bengaluru,Exited
EMP1999,Priya Pawar,Finance,Analyst,Female,18-01-2019,,21440,95.2,Indore,Exited
EMP2000,Manoj Bhosale,sales,Analyst,Female,04-10-2022,,,75.8,Chennai,Active
EMP2001,Manoj Verma,Admin,Manager,Male,24-10-2023,,69172,82.1,Hyderabad,Active
EMP2002,Amit Ninawe,IT,Coordinator,Male,04-08-2021,,34558,88.9,Chennai,Active
EMP2003,Manoj Kulkarni,Marketing,Executive,Female,13-10-2020,,30224,70.3,Nagpur,Exited
EMP2004,Aarav Bhosale,Marketing,Associate,Female,19-11-2019,,35111,75.6,Delhi,Exited
EMP2005,Priya Deshmukh,Marketing,Senior Executive,Male,01-10-2021,06-09-2023,24782,98.0,Mumbai,Exited
EMP2006,Nikhil Choudhary,hr,Analyst,Female,30-03-2020,01-09-2020,32034,77.9,Nagpur,Exited
EMP2007,Aditya Patel,Operations,Executive,Female,20-01-2023,,69222,93.9,Chennai,Active
EMP2008,Aditya Reddy,hr,Analyst,Male,11-05-2021,27-04-2022,77097,79.0,Nagpur,Exited
EMP2009,Akash Choudhary,Admin,Senior Executive,Female,09-05-2019,,62932,99.8,Indore,Active
EMP2010,Aarav Ninawe,Marketing,Coordinator,Male,08-11-2021,,43276,86.1,Indore,Active
EMP2011,Amit Gupta,Finance,Executive,Female,03-02-2023,,46437,74.2,Pune,Active
EMP2012,Shreya Gupta,Sales,Senior Executive,Female,25-01-2022,,30054,84.0,Wardha,Exited
EMP2013,Kavya Nair,IT,Associate,Male,01-03-2021,,54842,87.5,Bengaluru,Exited
EMP2014,Sai Deshmukh,Operations,Senior Executive,Male,11-11-2023,14-01-2026,53608,88.2,Chennai,Exited
EMP2015,Ananya Choudhary,sales,Analyst,Male,12-03-2023,,76904,98.7,Bengaluru,Active
EMP2016,Rohan Pawar,Sales,Senior Executive,Female,12-12-2024,08-05-2025,41580,93.7,Hyderabad,Exited
EMP2017,Diya Patel,Finance,Executive,Male,03-03-2023,,59215,79.6,Mumbai,Exited
EMP2018,Sakshi Jain,Finance,Associate,Female,21-03-2024,16-11-2025,26681,88.1,Indore,Exited
EMP2019,Ananya Singh,Marketing,Manager,Female,12-02-2022,,73279,79.5,Hyderabad,Active
EMP2020, Ananya Deshmukh ,HR,Associate,Male,16-07-2024,,53968,73.7,Nagpur,Exited
EMP2021,Siddharth Jain,Admin,Senior Executive,Male,18-04-2023,,20787,89.3,Mumbai,Active
EMP2022,Swati Shinde,Sales,Senior Executive,Male,20-06-2020,,23127,72.1,Pune,Exited
EMP2023,Manoj Pawar,Sales,Coordinator,Female,30-01-2022,14-04-2023,28455,84.8,Mumbai,Exited
EMP2024,Neha Yadav,Operations,Coordinator,Male,13-07-2024,,67008,70.9,Mumbai,Active
EMP2025,Manoj Sharma,Human Resource,Analyst,Male,06-03-2020,16-04-2022,75105,72.6,Hyderabad,Exited
EMP2026,Manoj Mehta,HR,Executive,Female,04-08-2019,17-10-2019,32523,72.3,Hyderabad,Exited
EMP2027,Sakshi Bhosale,IT,Coordinator,Female,10-01-2022,,36056,73.6,Hyderabad,Active
EMP2028,Deepak Gupta,Admin,Coordinator,Female,20-08-2023,06-03-2025,49525,89.8,Bengaluru,Exited
EMP2029,Sneha Reddy,Finance,Senior Executive,Male,12-01-2020,08-02-2022,28852,89.8,Delhi,Exited
EMP2030,Sakshi Patel,hr,Executive,Male,18-07-2024,,45849,84.0,Chennai,Active
EMP2031,Ananya Reddy,hr,Senior Executive,Female,26-10-2022,,59072,89.7,Indore,Active
EMP2032,Vihaan Gupta,Finance,Associate,Male,29-01-2023,04-08-2025,44610,72.1,Chennai,Exited
EMP2033,Sai Yadav,Admin,Executive,Male,23-02-2020,,78418,77.2,Wardha,Active
EMP2034,Sai Kulkarni,HR,Senior Executive,Female,04-05-2024,02-10-2024,29018,76.4,Chennai,Exited
EMP2034,Amit Pawar,Marketing,Senior Executive,Female,28-09-2022,,75847,72.9,Chennai,Active
EMP2036,Shreya Pawar,Finance,Analyst,Female,19-04-2022,,70781,85.9,Wardha,Active
EMP2037,Amit Pawar,hr,Analyst,Male,24-07-2019,,32559,71.6,Mumbai,Active
EMP2038,Rohan Kulkarni,Finance,Analyst,Female,27-09-2019,,54105,81.8,Pune,Active
EMP2039,Diya Kulkarni,Operations,Senior Executive,Female,22-04-2021,,44683,91.2,Bengaluru,Active
EMP2040,Shreya Sharma,hr,Analyst,Female,28-01-2021,20-07-2023,49276,90.4,Nagpur,Exited
EMP2041,Sai Jain,Operations,Associate,Female,03-08-2020,,80206,70.6,Bengaluru,Active
EMP2042,Ritika Patel,Human Resource,Associate,Male,09-02-2019,28-10-2020,18131,84.2,Mumbai,Exited
EMP2043,Manoj Sharma,Admin,Analyst,Male,05-04-2022,,83948,93.3,Pune,Active
EMP2044,Priya Jain,Operations,Senior Executive,Female,02-07-2024,21-04-2025,81765,83.8,Hyderabad,Exited
EMP2045,Priya Jain,Marketing,Manager,Male,06-06-2024,,53381,74.4,Chennai,Active
EMP2046,Deepak Joshi,Human Resource,Senior Executive,Male,03-01-2023,,74455,92.3,Delhi,Exited
EMP2047,Swati Patil,hr,Senior Executive,Female,26-01-2022,10-08-2024,40931,96.6,Chennai,Exited
EMP2048,Rohan Pawar,Sales,Coordinator,Female,20-06-2022,,23387,95.0,Pune,Active
EMP2049,Kavya Shinde,Admin,Associate,Male,22-11-2022,,19092,84.0,Nagpur,Exited
